"legis.names","party","idealpoint","sd","term","term.session","KMT.whip","DPP.whip","KMT.whipName","DPP.whipName","group.mu","ideal.distance","ideal.inter.distance","year","session","election","vote_get","vote_rate","con_size","bigdist","middist","windegree","ballotindex","sex","degree","areaName","party.D","party.K","system.change","PR.legis"
"賴士葆","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,117892,0.6342,1,0,0,1.26856300472919,NA,1,"美國南加州大學工業與系統工程碩士、博士;國立政治大學企管碩士;國立成功大學機械學士;","台北市第8選舉區",0,1,1,0
"賴振昌","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"國立台灣大學商學博士;","全國不分區及僑居國外國民",0,1,1,1
"趙天麟","D",-0.879770302812325,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000371683559594183,2.64276581613075,2013,"4",0,98341,0.5337,1,0,0,1.06742140139695,NA,1,"國立高雄應用科技大學機械與精密工程博士班(工管組);國立中山大學公共政策碩士;私立世新大學口語傳播學系;私立真理大學(前淡專)企業管理科;","高雄市第7選舉區",1,0,1,0
"邱志偉","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,96818,0.5042,1,0,0,1.00841053843069,NA,1,"淡江大學俄羅斯研究所法學碩士;國立台灣大學國家發展研究所法學碩士;國立中山大學大陸研究所社會科學博士;","高雄市第2選舉區",1,0,1,0
"邱文彥","K",0.704687438239448,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.0016975090642225,2.57197184393238,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"美國賓夕法尼亞大學(U.PENN)都市與區域規則博士、碩士;國立中興大學都市計劃研究所碩士;國立成功大學都市計劃系學士;高雄中學畢業;屏東縣明正中學畢業;屏東縣內埔鄉東勢國小畢業;","全國不分區及僑居國外國民",0,1,1,1
"邱議瑩","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,89913,0.5431,1,0,0,1.08629938383472,NA,0,"美國舊金山多明尼肯大學企管研究所碩士;","高雄市第1選舉區",1,0,1,0
"鄭天財","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,23480,0.2392,3,0,0,0.957087974238518,NA,NA,NA,NA,0,1,1,0
"鄭汝芬","K",0.727143790137659,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000351355764825299,2.6445042892227,2013,"4",0,101352,0.5589,1,0,0,1.11792897678702,NA,0,"明道大學畢業;","彰化縣第3選舉區",0,1,1,0
"鄭麗君","D",-1.04874153091251,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.0224077342805727,3.22069614525493,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"台灣大學哲學系學士;法國巴黎第十大學政治、經濟、社會哲學碩士;法國巴黎第十大學哲學博士候選人;","全國不分區及僑居國外國民",1,0,1,1
"陳亭妃","D",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,2.30617299424087e-05,2.72164186515985,2013,"4",0,139301,0.6166,1,0,0,1.23338527739902,NA,0,"協進國小;中山國中;家齊女中;文化大學;長榮大學經營管理碩士;","台南市第3選舉區",1,0,1,0
"陳其邁","D",-0.784739728709065,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.013066700780013,2.34282208999037,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"高雄中學畢業;中山醫學院醫學系畢業;臺灣大學公共衛生研究所預防醫學碩士;醫師檢覈考試及格;醫師高等考試及格;","全國不分區及僑居國外國民",1,0,1,1
"陳唐山","D",-0.889609744254509,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,8.91070865029295e-05,2.67485377552871,2013,"4",0,120401,0.5223,1,0,0,1.04463069488187,NA,1,"台灣大學畢業;美國普渡大學雙博士;","台南市第5選舉區",1,0,1,0
"陳學聖","K",0.724373013775623,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000462906525320939,2.63550033112581,2013,"4",0,97654,0.5385,1,0,0,1.07703845856908,NA,1,"淡江大學中國大陸研究所碩士;台大政治系學士;建國中學;","桃園縣第3選舉區",0,1,1,0
"陳怡潔","K",-0.603953503734939,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,1.82207283136806,0.0870815875519939,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"銘傳大學管理學院管理研究所博士;","全國不分區及僑居國外國民",0,1,1,1
"陳明文","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,86828,0.5519,1,0,0,1.10394456628842,NA,1,"私立東海大學哲學系畢業;","嘉義縣第2選舉區",1,0,1,0
"陳根德","K",0.439408009603448,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.0939301539289198,1.79146823532448,2013,"4",0,102648,0.5534,1,0,0,1.10690793020899,NA,1,"私立元智大學社會暨政策科學研究所畢業;","桃園縣第1選舉區",0,1,1,0
"陳歐珀","D",-0.924238295922565,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.000634480515396919,2.78932276754105,2013,"4",0,127303,0.5169,1,0,0,1.03383223563998,NA,1,"員山大湖國小;宜蘭復興國中;國立宜蘭高中;國立中興大學碩士;","宜蘭縣選舉區",1,0,1,0
"陳淑慧","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"東吳大學電子計算機應用科學系;美國佛羅里達州理工學院電腦碩士;美國南達科達州立大學高等教育研究所博士班;","全國不分區及僑居國外國民",0,1,1,1
"陳碧涵","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"美國南加州大學博士;日本國立筑波大學舞蹈方法學碩士;中國文化大學體育系舞蹈組學士;國立武陵高級中學畢業;","全國不分區及僑居國外國民",0,1,1,1
"陳節如","D",-1.04874153091251,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.0224077342805727,3.22069614525493,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"師大英語系;蘭陽女子高中;","全國不分區及僑居國外國民",1,0,1,1
"陳素月","D",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0.671709590901945,0.681217090829593,2013,"4",0,51907,0.5361,NA,0,0,1.07211533496504,NA,0,"文化大學史學研究所碩士;文化大學史學系;台中女中;南投縣名間國中;南投縣僑興國小;","彰化縣第4選舉區",1,0,1,0
"陳超明","K",0.695254164407138,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00256381329618791,2.54180385310151,2013,"4",0,82902,0.5681,1,0,0,1.13637547462065,NA,1,"國立政治大學公共行政系畢業;","苗栗縣第1選舉區",0,1,1,0
"陳鎮湘","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"陸軍官校34期;陸軍指參學院63年班;陸軍指參學院戰術研究班第3期;戰爭學院兵學研究所72年班;","全國不分區及僑居國外國民",0,1,1,1
"陳雪生","N",0.506622679104763,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.0288241534943137,0.228291431075519,NA,2013,"4",0,2528,0.4999,1,0,0,0.999802254300969,NA,1,"省立豐原商職畢業;","連江縣選舉區",0,0,1,0
"顏寬恒","K",0.51128371946283,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.055039298130507,1.98903950574857,2013,"4",0,66457,0.4995,NA,0,0,0.998910257855538,NA,1,"建國工專機械工程科畢業;美國舊金山多明尼肯大學企管碩士;中華大學行政管理研究所碩士;","台中市第2選舉區",0,1,1,0
"顏清標","N",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.0288241534943137,0.0117277294913105,NA,2013,"4",0,118585,0.5979,1,0,0,1.19592567380178,NA,1,"高中畢業;","台中市第2選舉區",0,0,1,0
"馬文君","K",0.719183732611317,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.000713132658372145,2.61867846906552,2013,"4",0,78083,0.6026,1,0,0,1.20536589507483,NA,0,"嘉南藥專（嘉南藥理科技大學）藥理科畢業;逢甲大學高階經營管理(EMBA)碩士;","南投縣第1選舉區",0,1,1,0
"高志鵬","D",-0.899049399253657,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,0,2.70581995674854,2013,"4",0,95649,0.4925,1,0,0,0.985168247690264,NA,1,"台灣大學EMBA商學研究所碩士;輔仁大學法律系財經法學組;建國中學;","新北市第3選舉區",1,0,1,0
"高金素梅","N",-0.340679730091193,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.0288241534943137,0.136533119984772,NA,2013,"4",0,29520,0.2529,3,0,0,1.01172115977791,NA,0,"青年高中;中央民族大學-民族學;","山地原住民",0,0,1,0
"魏明谷","D",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,2.30617299424087e-05,2.72164186515985,2013,"4",0,92085,0.5023,1,0,0,1.00479017087489,NA,1,"大葉大學事業經營研究所碩士畢業;台中商專;員林高中;埔心國中;太平國小;","彰化縣第4選舉區",1,0,1,0
"黃偉哲","D",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.881480363191834,2.30617299424087e-05,2.72164186515985,2013,"4",0,144399,0.6808,1,0,0,1.36164454607605,NA,1,"美國哈佛大學碩士;美國耶魯大學碩士;國立台灣大學學士;","台南市第2選舉區",1,0,1,0
"黃國書","K",-0.079470488530629,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.681217090829593,0.671709590901945,2013,"4",0,45143,0.5783,NA,0,0,1.15662311042788,NA,1,"國立台中一中;國立台北藝術大學;國立中興大學國際政治研究所碩士;","台中市第6選舉區",0,1,1,0
"黃志雄","K",0.745888276388962,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0,2.70581995674854,2013,"4",0,90856,0.5277,1,0,0,1.05553845170809,NA,1,"國立體育大學博士班;文化大學運動教練研究所碩士;文化大學體育系國術組學士;國立華僑高中;樹林國中;文林國小;","新北市第5選舉區",0,1,1,0
"黃文玲","T",-0.903851662255868,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",-0.611992546440339,0.0851817434846227,NA,2013,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立交通大學碩士;東吳大學法學士;","全國不分區及僑居國外國民",0,0,1,1
"黃昭順","K",0.698862242253762,0.0407391681987503,8,"8-4",0.745888276388962,-0.899049399253657,"林鴻池","柯建銘",0.582314893570732,0.00221144788648499,2.55332161406493,2013,"4",0,101055,0.4872,1,0,0,0.974418559802523,NA,0,"國立中山大學高階經營碩士;高雄醫學大學藥學系畢業;省立台南女中畢業;高雄市大同國小畢業;","高雄市第3選舉區",0,1,1,0
"丁守中","K",0.16432284942559,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0.106691465095183,0.527289531320771,2014,"5",0,112571,0.5565,1,0,0,1.11307658080783,NA,1,"美國佛萊契爾外交法律研究院（哈佛大學合作管理）外交法律碩士、國際政治學博士;台大政治系學士;","台北市第1選舉區",0,1,1,0
"何欣純","D",-0.715607061285406,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.0236491697103549,1.4558027323416,2014,"5",0,101006,0.503,NA,0,0,1.00604086673738,NA,0,"塗城國小;成功國中;台中女中;國立成功大學;英國約克大學婦女研究碩士;","台中市第7選舉區",1,0,1,0
"劉建國","D",-0.539072196072622,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.00051765349256332,1.06096518011836,2014,"5",0,121368,0.6098,1,0,0,1.21967470115618,NA,1,"國立空中大學公共行政系;美和技術學院社工系;南華大學旅遊管理學系暨旅遊管理碩士班;","雲林縣第2選舉區",1,0,1,0
"劉櫂豪","D",-0.441527122664259,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.0144713858101476,0.869531197523209,2014,"5",0,31685,0.4159,1,0,0,0.831954837862676,NA,1,"臺東仁愛國小;臺東新生國中;臺東高中;國立政治大學法律系畢;國立臺灣大學EMBA管理碩士班(肄業);","台東縣選舉區",1,0,1,0
"吳宜臻","D",-0.657536987392363,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.00916093847032803,1.31904405355395,2014,"5",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣大學法律系法學士;國立交通大學法學碩士;","全國不分區及僑居國外國民",1,0,1,1
"吳秉叡","D",-0.865735492503502,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.0923620762510645,1.84062115148194,2014,"5",0,NA,NA,NA,NA,NA,NA,NA,1,"士林國中;成功高中;政治大學法律系法學組學士;政治大學法律學研究所碩士;司法官訓練所司法官第29期結業;","全國不分區及僑居國外國民",1,0,1,1
"吳育仁","K",0.49095944427556,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0,1.10835339285557,2014,"5",0,NA,NA,NA,NA,NA,NA,NA,1,"英國華威大學工業關係博士;","全國不分區及僑居國外國民",0,1,1,1
"吳育昇","K",0.49095944427556,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0,1.10835339285557,2014,"5",0,107821,0.5077,1,0,0,1.01553618438093,NA,1,"政治大學政治系學士、公共行政碩士;台南一中;嘉義新港國中、新港國小;","新北市第1選舉區",0,1,1,0
"呂學樟","K",0.49095944427556,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0,1.10835339285557,2014,"5",0,121848,0.5327,1,0,0,1.06549141515497,NA,1,"英國國立格萊摩根大學人力資源管理科學碩士;","新竹市選舉區",0,1,1,0
"呂玉玲","K",0.327381315232055,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0.0267578043013735,0.790686440887637,2014,"5",0,78504,0.4529,1,0,0,0.905937337718539,NA,0,"南亞技術學院企業管理科;育達高級中學畢業;中壢國中;中壢國小;","桃園縣第5選舉區",0,1,1,0
"周倪安","K",-0.8649190613838,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,1.83840652210906,0.0918664975303575,2014,"5",0,NA,NA,NA,NA,NA,NA,NA,0,"元智大學管理研究所碩士;國立台灣大學農學士;中山女高;","全國不分區及僑居國外國民",0,1,1,1
"姚文智","D",-0.626068412020684,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.00412731931507472,1.24775123174178,2014,"5",0,99229,0.5004,1,0,0,1.00094315356255,NA,1,"輔大大傳系畢業;政大政治研究所碩士畢業;","台北市第2選舉區",1,0,1,0
"孔文吉","K",0.49095944427556,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0,1.10835339285557,2014,"5",0,31629,0.271,3,0,0,1.08400164507506,NA,1,"台灣大學外文系;美國奧勒崗大學新聞碩士;英國羅芙堡大學社會學系媒體研究組博士;","山地原住民",0,1,1,0
"孫大千","K",0.289593450904566,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0.0405482632862872,0.72491200915619,2014,"5",0,102528,0.6034,1,0,0,1.20691461498167,NA,1,"美國俄亥俄州立大學工業材料科學與工程博士;美國俄亥俄州立大學國際關係碩士;國立臺灣大學化學工程學系學士;","桃園縣第6選舉區",0,1,1,0
"尤美女","D",-0.539072196072622,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",-0.565923180507639,0.00051765349256332,1.06096518011836,2014,"5",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣大學法律學系學士;國立台灣大學法律研究所碩士;西德法蘭克福大學法學博士侯選人;","全國不分區及僑居國外國民",1,0,1,1
"廖國棟","K",0.46055374340475,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0.000924506645445174,1.04525665061608,2014,"5",0,26998,0.2751,3,0,0,1.10048812301923,NA,1,"台東縣都蘭國小;台東縣都蘭國中;台北縣淡江高中;高雄醫學大學醫學系71年畢業;","平地原住民",0,1,1,0
"廖正井","K",0.448007364185569,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0.00184488118405695,1.01975977958588,2014,"5",0,92035,0.5021,1,0,0,1.00428294732248,NA,1,"高原國小;楊梅初中;新竹師範;逢甲大學財稅系;國立政治大學財政所碩士;","桃園縣第2選舉區",0,1,1,0
"張嘉郡","K",0.446476658366486,0.0274221174038719,8,"8-5",0.49095944427556,-0.561824195821288,"林鴻池","柯建銘",0.339234353258173,0.00197871824223249,1.01667061255579,2014,"5",0,90811,0.5044,1,0,0,1.00887659423188,NA,0,"英國南漢普頓大學國際關係碩士;英國倫敦大學企業管理系學士;英國凱特倫中學畢業;雲林縣正心中學;雲林縣虎尾國小畢業;","雲林縣第1選舉區",0,1,1,0
